"geographicAreaM49","measuredElementSuaFbs","measuredItemFbsSua","timePointYears","Value","flagObservationStatus","flagMethod"
"426","5141","01707","2022",279.484456,"E","e"
"426","5141","01707","2023",210.039929,"E","e"
"426","261","01707","2014",0.304571,"T","i"
"426","261","01707","2015",0.465974,"T","i"
"426","261","01707","2016",4.991637,"T","i"
"426","261","01707","2017",356.30424,"T","i"
"426","261","01707","2018",231.831873,"T","i"
"426","261","01707","2019",819.392048,"T","i"
"426","261","01707","2020",1530.407057,"T","i"
"426","261","01707","2021",974.140134,"T","i"
"426","261","01707","2022",855.222435,"T","i"
"426","261","01707","2023",642.722183,"T","i"
"426","271","01707","2014",0.020504,"T","i"
"426","271","01707","2015",0.031369,"T","i"
"426","271","01707","2016",0.336038,"T","i"
"426","271","01707","2017",23.986495,"T","i"
"426","271","01707","2018",15.606982,"T","i"
"426","271","01707","2019",55.161687,"T","i"
"426","271","01707","2020",103.027403,"T","i"
"426","271","01707","2021",65.579368,"T","i"
"426","271","01707","2022",57.573798,"T","i"
"426","271","01707","2023",43.268225,"T","i"
"426","281","01707","2014",0.001792,"T","i"
"426","281","01707","2015",0.002741,"T","i"
"426","281","01707","2016",0.029363,"T","i"
"426","281","01707","2017",2.095907,"T","i"
"426","281","01707","2018",1.363717,"T","i"
"426","281","01707","2019",4.819953,"T","i"
"426","281","01707","2020",9.002394,"T","i"
"426","281","01707","2021",5.730236,"T","i"
"426","281","01707","2022",5.03072,"T","i"
"426","281","01707","2023",3.780719,"T","i"
"426","664","01707","2014",0.000401,"T","i"
"426","664","01707","2015",0.000607,"T","i"
"426","664","01707","2016",0.006419,"T","i"
"426","664","01707","2017",0.452539,"T","i"
"426","664","01707","2018",0.290875,"T","i"
"426","664","01707","2019",1.01607,"T","i"
"426","664","01707","2020",1.875407,"T","i"
"426","664","01707","2021",1.180114,"T","i"
"426","664","01707","2022",1.024918,"T","i"
"426","664","01707","2023",0.761801,"T","i"
"426","674","01707","2014",0.000027,"T","i"
"426","674","01707","2015",0.000041,"T","i"
"426","674","01707","2016",0.000432,"T","i"
"426","674","01707","2017",0.030465,"T","i"
"426","674","01707","2018",0.019582,"T","i"
"426","674","01707","2019",0.068402,"T","i"
"426","674","01707","2020",0.126253,"T","i"
"426","674","01707","2021",0.079446,"T","i"
"426","674","01707","2022",0.068998,"T","i"
"426","674","01707","2023",0.051285,"T","i"
"426","684","01707","2014",0.000002,"T","i"
"426","684","01707","2015",0.000004,"T","i"
"426","684","01707","2016",0.000038,"T","i"
"426","684","01707","2017",0.002662,"T","i"
"426","684","01707","2018",0.001711,"T","i"
"426","684","01707","2019",0.005977,"T","i"
"426","684","01707","2020",0.011032,"T","i"
"426","684","01707","2021",0.006942,"T","i"
"426","684","01707","2022",0.006029,"T","i"
"426","684","01707","2023",0.004481,"T","i"
"426","5166","01707","2014",0,"I","i"
"426","5166","01707","2015",0,"I","i"
"426","5166","01707","2016",0,"I","i"
"426","5166","01707","2017",0,"I","i"
"426","5166","01707","2018",0,"I","i"
"426","5166","01707","2019",0,"I","i"
"426","5166","01707","2020",0,"I","i"
"426","5166","01707","2021",0,"I","i"
"426","5166","01707","2022",0,"I","i"
"426","5166","01707","2023",0,"I","i"
"426","665","01707","2014",0.000131,"T","i"
"426","665","01707","2015",0.000198,"T","i"
"426","665","01707","2016",0.002098,"T","i"
"426","665","01707","2017",0.147888,"T","i"
"426","665","01707","2018",0.095057,"T","i"
"426","665","01707","2019",0.332049,"T","i"
"426","665","01707","2020",0.612878,"T","i"
"426","665","01707","2021",0.385658,"T","i"
"426","665","01707","2022",0.33494,"T","i"
"426","665","01707","2023",0.248955,"T","i"
"426","5610","01704","2014",20.196,"T","s"
"426","5610","01704","2015",16.3928,"T","s"
"426","5610","01704","2016",17.0751,"T","s"
"426","5610","01704","2017",20.04349,"","s"
"426","5610","01704","2018",17.95284,"T","s"
"426","5610","01704","2019",61.17836,"","s"
"426","5610","01704","2020",36.021,"","s"
"426","5610","01704","2021",25.365,"","s"
"426","5610","01704","2022",19.53598,"","s"
"426","5610","01704","2023",36.77219,"T","s"
"426","5910","01704","2014",0.225869,"I","s"
"426","5910","01704","2015",0.378,"T","s"
"426","5910","01704","2016",0.3028,"T","s"
"426","5910","01704","2017",0.13792,"","s"
"426","5910","01704","2018",0.011483,"T","s"
"426","5910","01704","2019",0.283,"","s"
"426","5910","01704","2020",0.308,"","s"
"426","5910","01704","2021",0.084,"","s"
"426","5910","01704","2022",0.226,"","s"
"426","5520","01704","2014",3.488157,"E","-"
"426","5520","01704","2015",3.619456,"E","-"
"426","5520","01704","2016",3.476834,"E","-"
"426","5520","01704","2017",2.395097,"I","e"
"426","5520","01704","2018",2.738234,"I","e"
"426","5520","01704","2019",9.97011,"E","e"
"426","5520","01704","2020",5.648844,"E","h"
"426","5520","01704","2021",3.99878,"I","e"
"426","5520","01704","2022",3.09006,"I","e"
"426","5520","01704","2023",5.884432,"I","e"
"426","5141","01704","2014",16.481974,"E","-"
"426","5141","01704","2015",12.395344,"E","-"
"426","5141","01704","2016",13.295466,"E","-"
"426","5141","01704","2017",17.510473,"E","h"
"426","5141","01704","2018",15.203123,"E","h"
"426","5141","01704","2019",50.92525,"E","e"
"426","5141","01704","2020",30.064156,"E","h"
"426","5141","01704","2021",21.28222,"E","e"
"426","5141","01704","2022",16.21992,"E","e"
"426","5141","01704","2023",30.887758,"E","e"
"426","261","01704","2014",54.060875,"T","i"
"426","261","01704","2015",40.656728,"T","i"
"426","261","01704","2016",43.609128,"T","i"
"426","261","01704","2017",57.434351,"T","i"
"426","261","01704","2018",49.866243,"T","i"
"426","261","01704","2019",167.03482,"T","i"
"426","261","01704","2020",98.610432,"T","i"
"426","261","01704","2021",69.805682,"T","i"
"426","261","01704","2022",53.201338,"T","i"
"426","261","01704","2023",101.311846,"T","i"
"426","271","01704","2014",4.136975,"T","i"
"426","271","01704","2015",3.111231,"T","i"
"426","271","01704","2016",3.337162,"T","i"
"426","271","01704","2017",4.395129,"T","i"
"426","271","01704","2018",3.815984,"T","i"
"426","271","01704","2019",12.782238,"T","i"
"426","271","01704","2020",7.546103,"T","i"
"426","271","01704","2021",5.341837,"T","i"
"426","271","01704","2022",4.0712,"T","i"
"426","271","01704","2023",7.752827,"T","i"
"426","281","01704","2014",0.214266,"T","i"
"426","281","01704","2015",0.161139,"T","i"
"426","281","01704","2016",0.172841,"T","i"
"426","281","01704","2017",0.227636,"T","i"
"426","281","01704","2018",0.197641,"T","i"
"426","281","01704","2019",0.662028,"T","i"
"426","281","01704","2020",0.390834,"T","i"
"426","281","01704","2021",0.276669,"T","i"
"426","281","01704","2022",0.210859,"T","i"
"426","281","01704","2023",0.401541,"T","i"
"426","664","01704","2014",0.071205,"T","i"
"426","664","01704","2015",0.052926,"T","i"
"426","664","01704","2016",0.056081,"T","i"
"426","664","01704","2017",0.072947,"T","i"
"426","664","01704","2018",0.062566,"T","i"
"426","664","01704","2019",0.207128,"T","i"
"426","664","01704","2020",0.12084,"T","i"
"426","664","01704","2021",0.084566,"T","i"
"426","664","01704","2022",0.063758,"T","i"
"426","664","01704","2023",0.120082,"T","i"
"426","674","01704","2014",0.005449,"T","i"
"426","674","01704","2015",0.00405,"T","i"
"426","674","01704","2016",0.004292,"T","i"
"426","674","01704","2017",0.005582,"T","i"
"426","674","01704","2018",0.004788,"T","i"
"426","674","01704","2019",0.01585,"T","i"
"426","674","01704","2020",0.009247,"T","i"
"426","674","01704","2021",0.006471,"T","i"
"426","674","01704","2022",0.004879,"T","i"
"426","674","01704","2023",0.009189,"T","i"
"426","684","01704","2014",0.000282,"T","i"
"426","684","01704","2015",0.00021,"T","i"
"426","684","01704","2016",0.000222,"T","i"
"426","684","01704","2017",0.000289,"T","i"
"426","684","01704","2018",0.000248,"T","i"
"426","684","01704","2019",0.000821,"T","i"
"426","684","01704","2020",0.000479,"T","i"
"426","684","01704","2021",0.000335,"T","i"
"426","684","01704","2022",0.000253,"T","i"
"426","684","01704","2023",0.000476,"T","i"
"426","5166","01704","2014",0,"I","i"
"426","5166","01704","2015",0,"I","i"
"426","5166","01704","2016",0,"I","i"
"426","5166","01704","2017",0,"I","i"
"426","5166","01704","2018",0,"I","i"
"426","5166","01704","2019",0,"I","i"
"426","5166","01704","2020",0,"I","i"
"426","5166","01704","2021",0,"I","i"
"426","5166","01704","2022",0,"I","i"
"426","5166","01704","2023",0,"I","i"
"426","665","01704","2014",0.021709,"T","i"
"426","665","01704","2015",0.016136,"T","i"
"426","665","01704","2016",0.017098,"T","i"
"426","665","01704","2017",0.02224,"T","i"
"426","665","01704","2018",0.019075,"T","i"
"426","665","01704","2019",0.063149,"T","i"
"426","665","01704","2020",0.036842,"T","i"
"426","665","01704","2021",0.025782,"T","i"
"426","665","01704","2022",0.019438,"T","i"
"426","665","01704","2023",0.03661,"T","i"
"426","5610","01708","2014",161.814,"T","s"
"426","5610","01708","2015",22.58,"T","s"
"426","5610","01708","2016",469.848125,"T","s"
"426","5610","01708","2018",12.817388,"T","s"
"426","5610","01708","2020",0.006,"","s"
"426","5610","01708","2022",9.5,"","s"
"426","5610","01708","2023",0.017,"T","s"
"426","5910","01708","2018",0.15,"T","c"
"426","5910","01708","2021",1.2,"","i"
"426","5141","01708","2014",161.814,"E","e"
"426","5141","01708","2015",22.58,"E","e"
"426","5141","01708","2016",469.848125,"E","e"
"426","5141","01708","2018",12.667388,"E","e"
"426","5141","01708","2019",0,"E","h"
"426","5141","01708","2020",0.006,"E","e"
"426","5141","01708","2021",0,"E","h"
"426","5141","01708","2022",9.5,"E","e"
"426","5141","01708","2023",0.017,"E","h"
"426","261","01708","2014",525.8955,"T","i"
"426","261","01708","2015",73.385,"T","i"
"426","261","01708","2016",1527.006406,"T","i"
"426","261","01708","2018",41.169011,"T","i"
"426","261","01708","2019",0,"T","i"
"426","261","01708","2020",0.0195,"T","i"
"426","261","01708","2021",0,"T","i"
"426","261","01708","2022",30.875,"T","i"
"426","261","01708","2023",0.05525,"T","i"
"426","271","01708","2014",29.773776,"T","i"
"426","271","01708","2015",4.15472,"T","i"
"426","271","01708","2016",86.452055,"T","i"
"426","271","01708","2018",2.330799,"T","i"
"426","271","01708","2019",0,"T","i"
"426","271","01708","2020",0.001104,"T","i"
"426","271","01708","2021",0,"T","i"
"426","271","01708","2022",1.748,"T","i"
"426","271","01708","2023",0.003128,"T","i"
"426","281","01708","2014",10.356096,"T","i"
"426","281","01708","2015",1.44512,"T","i"
"426","281","01708","2016",30.07028,"T","i"
"426","281","01708","2018",0.810713,"T","i"
"426","281","01708","2019",0,"T","i"
"426","281","01708","2020",0.000384,"T","i"
"426","281","01708","2021",0,"T","i"
"426","281","01708","2022",0.608,"T","i"
"426","281","01708","2023",0.001088,"T","i"
"426","664","01708","2014",0.692667,"T","i"
"426","664","01708","2015",0.095531,"T","i"
"426","664","01708","2016",1.963733,"T","i"
"426","664","01708","2018",0.051654,"T","i"
"426","664","01708","2019",0,"T","i"
"426","664","01708","2020",0.000024,"T","i"
"426","664","01708","2021",0,"T","i"
"426","664","01708","2022",0.037001,"T","i"
"426","664","01708","2023",0.000065,"T","i"
"426","674","01708","2014",0.039216,"T","i"
"426","674","01708","2015",0.005409,"T","i"
"426","674","01708","2016",0.111177,"T","i"
"426","674","01708","2018",0.002924,"T","i"
"426","674","01708","2019",0,"T","i"
"426","674","01708","2020",0.000001,"T","i"
"426","674","01708","2021",0,"T","i"
"426","674","01708","2022",0.002095,"T","i"
"426","674","01708","2023",0.000004,"T","i"
"426","684","01708","2014",0.01364,"T","i"
"426","684","01708","2015",0.001881,"T","i"
"426","684","01708","2016",0.03867,"T","i"
"426","684","01708","2018",0.001017,"T","i"
"426","684","01708","2019",0,"T","i"
"426","684","01708","2020",0,"T","i"
"426","684","01708","2021",0,"T","i"
"426","684","01708","2022",0.000729,"T","i"
"426","684","01708","2023",0.000001,"T","i"
"426","5166","01708","2014",0,"I","i"
"426","5166","01708","2015",0,"I","i"
"426","5166","01708","2016",0,"I","i"
"426","5166","01708","2018",0,"I","i"
"426","5166","01708","2019",0,"I","i"
"426","5166","01708","2020",0,"I","i"
"426","5166","01708","2021",-1,"I","i"
"426","5166","01708","2022",0,"I","i"
"426","5166","01708","2023",0,"I","i"
"426","665","01708","2014",0.213128,"T","i"
"426","665","01708","2015",0.029394,"T","i"
"426","665","01708","2016",0.604225,"T","i"
"426","665","01708","2018",0.015894,"T","i"
"426","665","01708","2019",0,"T","i"
"426","665","01708","2020",0.000007,"T","i"
"426","665","01708","2021",0,"T","i"
"426","665","01708","2022",0.011385,"T","i"
"426","665","01708","2023",0.00002,"T","i"
"426","5610","01709.90","2014",9.313,"T","s"
"426","5610","01709.90","2015",0.047,"T","s"
"426","5610","01709.90","2016",59.58264,"T","s"
"426","5610","01709.90","2017",361.35988,"","s"
"426","5610","01709.90","2018",22.617,"T","s"
"426","5610","01709.90","2019",134.36206,"","s"
"426","5610","01709.90","2020",24.422,"","s"
"426","5610","01709.90","2021",10.459,"","s"
"426","5610","01709.90","2022",28.76256,"","s"
"426","5610","01709.90","2023",12.36424,"T","s"
"426","5910","01709.90","2014",10.000304,"T","s"
"426","5910","01709.90","2015",0.074,"T","s"
"426","5910","01709.90","2016",0.1055,"T","s"
"426","5910","01709.90","2017",0.0386,"","s"
"426","5910","01709.90","2018",0.004012,"T","c"
"426","5910","01709.90","2019",0.5305,"","s"
"426","5910","01709.90","2020",0.082,"","s"
"426","5910","01709.90","2021",0.061,"","s"
"426","5910","01709.90","2022",0.3633,"","s"
"426","5520","01709.90","2016",12.528895,"E","-"
"426","5520","01709.90","2017",43.475252,"I","e"
"426","5520","01709.90","2018",3.451225,"I","e"
"426","5520","01709.90","2019",21.911611,"E","e"
"426","5520","01709.90","2020",3.321733,"E","h"
"426","5520","01709.90","2021",1.56947,"I","e"
"426","5520","01709.90","2022",4.270653,"I","e"
"426","5520","01709.90","2023",1.859322,"I","e"
"426","5141","01709.90","2016",46.948245,"E","-"
"426","5141","01709.90","2017",317.846028,"E","h"
"426","5141","01709.90","2018",19.161763,"E","h"
"426","5141","01709.90","2019",111.919949,"E","h"
"426","5141","01709.90","2020",21.018267,"E","h"
"426","5141","01709.90","2021",8.82853,"E","e"
"426","5141","01709.90","2022",24.128607,"E","e"
"426","5141","01709.90","2023",10.504918,"E","e"
"426","261","01709.90","2016",157.746103,"T","i"
"426","261","01709.90","2017",1067.962654,"T","i"
"426","261","01709.90","2018",64.383524,"T","i"
"426","261","01709.90","2019",376.051029,"T","i"
"426","261","01709.90","2020",70.621377,"T","i"
"426","261","01709.90","2021",29.663861,"T","i"
"426","261","01709.90","2022",81.07212,"T","i"
"426","261","01709.90","2023",35.296524,"T","i"
"426","271","01709.90","2016",11.784009,"T","i"
"426","271","01709.90","2017",79.779353,"T","i"
"426","271","01709.90","2018",4.809603,"T","i"
"426","271","01709.90","2019",28.091907,"T","i"
"426","271","01709.90","2020",5.275585,"T","i"
"426","271","01709.90","2021",2.215961,"T","i"
"426","271","01709.90","2022",6.05628,"T","i"
"426","271","01709.90","2023",2.636734,"T","i"
"426","281","01709.90","2016",2.300464,"T","i"
"426","281","01709.90","2017",15.574455,"T","i"
"426","281","01709.90","2018",0.938926,"T","i"
"426","281","01709.90","2019",5.484078,"T","i"
"426","281","01709.90","2020",1.029895,"T","i"
"426","281","01709.90","2021",0.432598,"T","i"
"426","281","01709.90","2022",1.182302,"T","i"
"426","281","01709.90","2023",0.514741,"T","i"
"426","664","01709.90","2016",0.202862,"T","i"
"426","664","01709.90","2017",1.356409,"T","i"
"426","664","01709.90","2018",0.080781,"T","i"
"426","664","01709.90","2019",0.466314,"T","i"
"426","664","01709.90","2020",0.086542,"T","i"
"426","664","01709.90","2021",0.035936,"T","i"
"426","664","01709.90","2022",0.097159,"T","i"
"426","664","01709.90","2023",0.041836,"T","i"
"426","674","01709.90","2016",0.015154,"T","i"
"426","674","01709.90","2017",0.101327,"T","i"
"426","674","01709.90","2018",0.006035,"T","i"
"426","674","01709.90","2019",0.034835,"T","i"
"426","674","01709.90","2020",0.006465,"T","i"
"426","674","01709.90","2021",0.002685,"T","i"
"426","674","01709.90","2022",0.007258,"T","i"
"426","674","01709.90","2023",0.003125,"T","i"
"426","684","01709.90","2016",0.002958,"T","i"
"426","684","01709.90","2017",0.019781,"T","i"
"426","684","01709.90","2018",0.001178,"T","i"
"426","684","01709.90","2019",0.0068,"T","i"
"426","684","01709.90","2020",0.001262,"T","i"
"426","684","01709.90","2021",0.000524,"T","i"
"426","684","01709.90","2022",0.001417,"T","i"
"426","684","01709.90","2023",0.00061,"T","i"
"426","5166","01709.90","2014",-1,"I","i"
"426","5166","01709.90","2015",0,"I","i"
"426","5166","01709.90","2016",0,"I","i"
"426","5166","01709.90","2017",0,"I","i"
"426","5166","01709.90","2018",0,"I","i"
"426","5166","01709.90","2019",0,"I","i"
"426","5166","01709.90","2020",0,"I","i"
"426","5166","01709.90","2021",0,"I","i"
"426","5166","01709.90","2022",0,"I","i"
"426","5166","01709.90","2023",0,"I","i"
"426","665","01709.90","2016",0.060376,"T","i"
"426","665","01709.90","2017",0.403693,"T","i"
"426","665","01709.90","2018",0.024042,"T","i"
"426","665","01709.90","2019",0.138784,"T","i"
"426","665","01709.90","2020",0.025756,"T","i"
"426","665","01709.90","2021",0.010695,"T","i"
"426","665","01709.90","2022",0.028916,"T","i"
"426","665","01709.90","2023",0.012451,"T","i"
"426","5610","23170.03","2014",33.835,"T","s"
"426","5610","23170.03","2015",18,"T","p"
"426","5610","23170.03","2016",69.582,"T","s"
"426","5610","23170.03","2017",10.09125,"","s"
"426","5610","23170.03","2018",46.077,"T","s"
"426","5610","23170.03","2019",3.955,"","s"
"426","5610","23170.03","2020",5.283,"","s"
"426","5610","23170.03","2021",34.275,"","s"
"426","5610","23170.03","2022",96.375,"","s"
"426","5610","23170.03","2023",3.60618,"T","s"
"426","5910","23170.03","2016",0.0045,"T","s"
"426","5141","23170.03","2014",33.835,"E","e"
"426","5141","23170.03","2015",18,"E","e"
"426","5141","23170.03","2016",69.5775,"E","e"
"426","5141","23170.03","2017",10.09125,"E","e"
"426","5141","23170.03","2018",46.077,"E","e"
"426","5141","23170.03","2019",3.955,"E","e"
"426","5141","23170.03","2020",5.283,"E","e"
"426","5141","23170.03","2021",34.275,"E","e"
"426","5141","23170.03","2022",96.375,"E","e"
"426","5141","23170.03","2023",3.60618,"E","e"
"426","261","23170.03","2014",121.46765,"T","i"
"426","261","23170.03","2015",64.62,"T","i"
"426","261","23170.03","2016",249.783225,"T","i"
"426","261","23170.03","2017",36.227588,"T","i"
"426","261","23170.03","2018",165.41643,"T","i"
"426","261","23170.03","2019",14.19845,"T","i"
"426","261","23170.03","2020",18.96597,"T","i"
"426","261","23170.03","2021",123.04725,"T","i"
"426","261","23170.03","2022",345.98625,"T","i"
"426","261","23170.03","2023",12.946186,"T","i"
"426","271","23170.03","2014",7.37603,"T","i"
"426","271","23170.03","2015",3.924,"T","i"
"426","271","23170.03","2016",15.167895,"T","i"
"426","271","23170.03","2017",2.199893,"T","i"
"426","271","23170.03","2018",10.044786,"T","i"
"426","271","23170.03","2019",0.86219,"T","i"
"426","271","23170.03","2020",1.151694,"T","i"
"426","271","23170.03","2021",7.47195,"T","i"
"426","271","23170.03","2022",21.00975,"T","i"
"426","271","23170.03","2023",0.786147,"T","i"
"426","281","23170.03","2014",1.62408,"T","i"
"426","281","23170.03","2015",0.864,"T","i"
"426","281","23170.03","2016",3.33972,"T","i"
"426","281","23170.03","2017",0.48438,"T","i"
"426","281","23170.03","2018",2.211696,"T","i"
"426","281","23170.03","2019",0.18984,"T","i"
"426","281","23170.03","2020",0.253584,"T","i"
"426","281","23170.03","2021",1.6452,"T","i"
"426","281","23170.03","2022",4.626,"T","i"
"426","281","23170.03","2023",0.173097,"T","i"
"426","664","23170.03","2014",0.159987,"T","i"
"426","664","23170.03","2015",0.084121,"T","i"
"426","664","23170.03","2016",0.321222,"T","i"
"426","664","23170.03","2017",0.046012,"T","i"
"426","664","23170.03","2018",0.207545,"T","i"
"426","664","23170.03","2019",0.017606,"T","i"
"426","664","23170.03","2020",0.023241,"T","i"
"426","664","23170.03","2021",0.149065,"T","i"
"426","664","23170.03","2022",0.414638,"T","i"
"426","664","23170.03","2023",0.015345,"T","i"
"426","674","23170.03","2014",0.009715,"T","i"
"426","674","23170.03","2015",0.005108,"T","i"
"426","674","23170.03","2016",0.019506,"T","i"
"426","674","23170.03","2017",0.002794,"T","i"
"426","674","23170.03","2018",0.012603,"T","i"
"426","674","23170.03","2019",0.001069,"T","i"
"426","674","23170.03","2020",0.001411,"T","i"
"426","674","23170.03","2021",0.009052,"T","i"
"426","674","23170.03","2022",0.025179,"T","i"
"426","674","23170.03","2023",0.000932,"T","i"
"426","684","23170.03","2014",0.002139,"T","i"
"426","684","23170.03","2015",0.001125,"T","i"
"426","684","23170.03","2016",0.004295,"T","i"
"426","684","23170.03","2017",0.000615,"T","i"
"426","684","23170.03","2018",0.002775,"T","i"
"426","684","23170.03","2019",0.000235,"T","i"
"426","684","23170.03","2020",0.000311,"T","i"
"426","684","23170.03","2021",0.001993,"T","i"
"426","684","23170.03","2022",0.005544,"T","i"
"426","684","23170.03","2023",0.000205,"T","i"
"426","5166","23170.03","2014",0,"I","i"
"426","5166","23170.03","2015",0,"I","i"
"426","5166","23170.03","2016",0,"I","i"
"426","5166","23170.03","2017",0,"I","i"
"426","5166","23170.03","2018",0,"I","i"
"426","5166","23170.03","2019",0,"I","i"
"426","5166","23170.03","2020",0,"I","i"
"426","5166","23170.03","2021",0,"I","i"
"426","5166","23170.03","2022",0,"I","i"
"426","5166","23170.03","2023",0,"I","i"
"426","665","23170.03","2014",0.044565,"T","i"
"426","665","23170.03","2015",0.023432,"T","i"
"426","665","23170.03","2016",0.089477,"T","i"
"426","665","23170.03","2017",0.012817,"T","i"
"426","665","23170.03","2018",0.057812,"T","i"
"426","665","23170.03","2019",0.004904,"T","i"
"426","665","23170.03","2020",0.006474,"T","i"
"426","665","23170.03","2021",0.041522,"T","i"
"426","665","23170.03","2022",0.115498,"T","i"
"426","665","23170.03","2023",0.004274,"T","i"
"426","5610","39120.14","2014",0.864,"T","c"
"426","5610","39120.14","2016",0.1,"T","c"
"426","5610","39120.14","2019",3.705,"","s"
"426","5610","39120.14","2021",90.5,"","s"
"426","5610","39120.14","2022",167.25,"","s"
"426","5610","39120.14","2023",85.77,"T","s"
"426","5910","39120.14","2015",3,"T","s"
"426","5910","39120.14","2017",34.02,"","i"
"426","5520","39120.14","2014",0.864,"E","h"
"426","5520","39120.14","2016",0.1,"E","h"
"426","5520","39120.14","2019",3.705,"E","h"
"426","5520","39120.14","2021",13.34,"E","h"
"426","5520","39120.14","2022",167.25,"E","-"
"426","5520","39120.14","2023",85.77,"E","-"
"426","5166","39120.14","2014",0,"I","i"
"426","5166","39120.14","2015",-3,"I","i"
"426","5166","39120.14","2016",0,"I","i"
"426","5166","39120.14","2017",-34,"I","i"
"426","5166","39120.14","2019",0,"I","i"
"426","5166","39120.14","2021",77,"I","i"
"426","5166","39120.14","2022",0,"I","i"
"426","5166","39120.14","2023",0,"I","i"
"426","5610","01377","2014",0.237,"T","s"
"426","5610","01377","2016",0.29951,"T","s"
"426","5610","01377","2017",0.005,"","i"
"426","5610","01377","2018",0.156331,"T","s"
"426","5610","01377","2019",0.015,"","s"
"426","5610","01377","2020",0.005,"","s"
"426","5610","01377","2021",0.005,"","s"
"426","5610","01377","2022",0.01838,"","s"
"426","5610","01377","2023",0.03264,"T","s"
"426","5141","01377","2014",0.237,"E","e"
"426","5141","01377","2016",0.29951,"E","e"
"426","5141","01377","2017",0.005,"E","e"
"426","5141","01377","2018",0.156331,"E","e"
"426","5141","01377","2019",0.015,"E","e"
"426","5141","01377","2020",0.005,"E","e"
"426","5141","01377","2021",0.005,"E","e"
"426","5141","01377","2022",0.01838,"E","h"
"426","5141","01377","2023",0.03264,"E","h"
"426","261","01377","2014",0.778118,"T","i"
"426","261","01377","2016",0.983351,"T","i"
"426","261","01377","2017",0.016416,"T","i"
"426","261","01377","2018",0.513266,"T","i"
"426","261","01377","2019",0.049248,"T","i"
"426","261","01377","2020",0.016416,"T","i"
"426","261","01377","2021",0.016416,"T","i"
"426","261","01377","2022",0.060345,"T","i"
"426","261","01377","2023",0.107164,"T","i"
"426","271","01377","2014",0.015926,"T","i"
"426","271","01377","2016",0.020127,"T","i"
"426","271","01377","2017",0.000336,"T","i"
"426","271","01377","2018",0.010505,"T","i"
"426","271","01377","2019",0.001008,"T","i"
"426","271","01377","2020",0.000336,"T","i"
"426","271","01377","2021",0.000336,"T","i"
"426","271","01377","2022",0.001235,"T","i"
"426","271","01377","2023",0.002193,"T","i"
"426","281","01377","2014",0.074968,"T","i"
"426","281","01377","2016",0.094741,"T","i"
"426","281","01377","2017",0.001582,"T","i"
"426","281","01377","2018",0.049451,"T","i"
"426","281","01377","2019",0.004745,"T","i"
"426","281","01377","2020",0.001582,"T","i"
"426","281","01377","2021",0.001582,"T","i"
"426","281","01377","2022",0.005814,"T","i"
"426","281","01377","2023",0.010325,"T","i"
"426","664","01377","2014",0.001025,"T","i"
"426","664","01377","2016",0.001265,"T","i"
"426","664","01377","2017",0.000021,"T","i"
"426","664","01377","2018",0.000644,"T","i"
"426","664","01377","2019",0.000061,"T","i"
"426","664","01377","2020",0.00002,"T","i"
"426","664","01377","2021",0.00002,"T","i"
"426","664","01377","2022",0.000072,"T","i"
"426","664","01377","2023",0.000127,"T","i"
"426","674","01377","2014",0.000021,"T","i"
"426","674","01377","2016",0.000026,"T","i"
"426","674","01377","2017",0,"T","i"
"426","674","01377","2018",0.000013,"T","i"
"426","674","01377","2019",0.000001,"T","i"
"426","674","01377","2020",0,"T","i"
"426","674","01377","2021",0,"T","i"
"426","674","01377","2022",0.000001,"T","i"
"426","674","01377","2023",0.000003,"T","i"
"426","684","01377","2014",0.000099,"T","i"
"426","684","01377","2016",0.000122,"T","i"
"426","684","01377","2017",0.000002,"T","i"
"426","684","01377","2018",0.000062,"T","i"
"426","684","01377","2019",0.000006,"T","i"
"426","684","01377","2020",0.000002,"T","i"
"426","684","01377","2021",0.000002,"T","i"
"426","684","01377","2022",0.000007,"T","i"
"426","684","01377","2023",0.000012,"T","i"
"426","5166","01377","2014",0,"I","i"
"426","5166","01377","2016",0,"I","i"
"426","5166","01377","2017",0,"I","i"
"426","5166","01377","2018",0,"I","i"
"426","5166","01377","2019",0,"I","i"
"426","5166","01377","2020",0,"I","i"
"426","5166","01377","2021",0,"I","i"
"426","5166","01377","2022",0,"I","i"
"426","5166","01377","2023",0,"I","i"
"426","665","01377","2014",0.000312,"T","i"
"426","665","01377","2016",0.000385,"T","i"
"426","665","01377","2017",0.000006,"T","i"
"426","665","01377","2018",0.000196,"T","i"
"426","665","01377","2019",0.000019,"T","i"
"426","665","01377","2020",0.000006,"T","i"
"426","665","01377","2021",0.000006,"T","i"
"426","665","01377","2022",0.000022,"T","i"
"426","665","01377","2023",0.000039,"T","i"
"426","5610","01372","2014",6.726,"T","s"
"426","5610","01372","2015",1.13318,"T","s"
"426","5610","01372","2016",8.98635,"T","s"
"426","5610","01372","2017",0.32401,"","s"
"426","5610","01372","2018",0.01664,"T","s"
"426","5610","01372","2019",0.002,"","i"
"426","5610","01372","2020",0.134,"","s"
"426","5610","01372","2021",0.021,"","s"
"426","5610","01372","2022",0.00772,"","s"
"426","5610","01372","2023",0.05856,"T","s"
"426","5141","01372","2014",6.726,"E","e"
"426","5141","01372","2015",1.13318,"E","e"
"426","5141","01372","2016",8.98635,"E","e"
"426","5141","01372","2017",0.32401,"E","e"
"426","5141","01372","2018",0.01664,"E","e"
