"geographicAreaM49","measuredElementSuaFbs","measuredItemFbsSua","timePointYears","Value","flagObservationStatus","flagMethod"
"426","5525","S2546","2011",966.364534,"I","s"
"426","5525","S2546","2012",680.410956,"I","s"
"426","5525","S2546","2013",456.784813,"I","s"
"426","5016","S2546","2010",419.623446,"I","s"
"426","5016","S2546","2011",334.887708,"I","s"
"426","5016","S2546","2012",235.792248,"I","s"
"426","5016","S2546","2013",158.295978,"I","s"
"426","5141","S2546","2010",9480.245006,"I","s"
"426","5141","S2546","2011",8735.997876,"I","s"
"426","5141","S2546","2012",8044.842353,"I","s"
"426","5141","S2546","2013",4871.225346,"I","s"
"426","261","S2546","2010",29957.574219,"I","s"
"426","261","S2546","2011",27605.753288,"I","s"
"426","261","S2546","2012",25421.701835,"I","s"
"426","261","S2546","2013",15393.072093,"I","s"
"426","271","S2546","2010",2047.732921,"I","s"
"426","271","S2546","2011",1886.975541,"I","s"
"426","271","S2546","2012",1737.685948,"I","s"
"426","271","S2546","2013",1052.184675,"I","s"
"426","281","S2546","2010",151.68392,"I","s"
"426","281","S2546","2011",139.775966,"I","s"
"426","281","S2546","2012",128.717478,"I","s"
"426","281","S2546","2013",77.939606,"I","s"
"426","664","S2546","2010",41.114843,"I","s"
"426","664","S2546","2011",37.55306,"I","s"
"426","664","S2546","2012",34.236166,"I","s"
"426","664","S2546","2013",20.507035,"I","s"
"426","674","S2546","2010",2.810382,"I","s"
"426","674","S2546","2011",2.566918,"I","s"
"426","674","S2546","2012",2.340194,"I","s"
"426","674","S2546","2013",1.401747,"I","s"
"426","684","S2546","2010",0.208176,"I","s"
"426","684","S2546","2011",0.190142,"I","s"
"426","684","S2546","2012",0.173348,"I","s"
"426","684","S2546","2013",0.103833,"I","s"
"426","5166","S2546","2010",0,"I","s"
"426","5166","S2546","2011",0,"I","s"
"426","5166","S2546","2012",0,"I","s"
"426","5166","S2546","2013",0,"I","s"
"426","665","S2546","2010",13.011026,"T","i"
"426","665","S2546","2011",11.88388,"T","i"
"426","665","S2546","2012",10.83423,"T","i"
"426","665","S2546","2013",6.489568,"T","i"
"426","5510","S2547","2010",1373,"I","s"
"426","5510","S2547","2011",681,"I","s"
"426","5510","S2547","2012",578.90008,"I","s"
"426","5510","S2547","2013",615.665824,"I","s"
"426","5610","S2547","2010",4400,"I","s"
"426","5610","S2547","2011",4400,"I","s"
"426","5610","S2547","2012",5000,"I","s"
"426","5610","S2547","2013",2198,"I","s"
"426","5071","S2547","2010",0,"I","s"
"426","5071","S2547","2011",0,"I","s"
"426","5071","S2547","2012",90.695622,"I","s"
"426","5071","S2547","2013",516.504378,"I","s"
"426","5910","S2547","2010",0,"I","s"
"426","5910","S2547","2011",0,"I","s"
"426","5910","S2547","2012",0,"I","s"
"426","5910","S2547","2013",0,"I","s"
"426","5520","S2547","2010",132.433544,"I","s"
"426","5520","S2547","2011",116.558953,"I","s"
"426","5520","S2547","2012",127.980861,"I","s"
"426","5520","S2547","2013",45.259609,"I","s"
"426","5525","S2547","2010",173.514802,"I","s"
"426","5525","S2547","2011",86.062331,"I","s"
"426","5525","S2547","2012",73.15931,"I","s"
"426","5525","S2547","2013",77.805632,"I","s"
"426","5016","S2547","2010",64.742442,"I","s"
"426","5016","S2547","2011",32.111874,"I","s"
"426","5016","S2547","2012",27.297454,"I","s"
"426","5016","S2547","2013",29.031106,"I","s"
"426","5141","S2547","2010",5402.309212,"I","s"
"426","5141","S2547","2011",4846.266842,"I","s"
"426","5141","S2547","2012",5259.766833,"I","s"
"426","5141","S2547","2013",2145.065099,"I","s"
"426","261","S2547","2010",17449.458755,"I","s"
"426","261","S2547","2011",15653.4419,"I","s"
"426","261","S2547","2012",16989.046871,"I","s"
"426","261","S2547","2013",6928.56027,"I","s"
"426","271","S2547","2010",1199.312645,"I","s"
"426","271","S2547","2011",1075.871239,"I","s"
"426","271","S2547","2012",1167.668237,"I","s"
"426","271","S2547","2013",476.204452,"I","s"
"426","281","S2547","2010",97.241566,"I","s"
"426","281","S2547","2011",87.232803,"I","s"
"426","281","S2547","2012",94.675803,"I","s"
"426","281","S2547","2013",38.611172,"I","s"
"426","664","S2547","2010",23.948259,"I","s"
"426","664","S2547","2011",21.293918,"I","s"
"426","664","S2547","2012",22.879657,"I","s"
"426","664","S2547","2013",9.230401,"I","s"
"426","674","S2547","2010",1.645979,"I","s"
"426","674","S2547","2011",1.463545,"I","s"
"426","674","S2547","2012",1.572534,"I","s"
"426","674","S2547","2013",0.634411,"I","s"
"426","684","S2547","2010",0.133458,"I","s"
"426","684","S2547","2011",0.118666,"I","s"
"426","684","S2547","2012",0.127503,"I","s"
"426","684","S2547","2013",0.051439,"I","s"
"426","5166","S2547","2010",0,"I","s"
"426","5166","S2547","2011",0,"I","s"
"426","5166","S2547","2012",0,"I","s"
"426","5166","S2547","2013",0,"I","s"
"426","665","S2547","2010",7.414322,"T","i"
"426","665","S2547","2011",6.592544,"T","i"
"426","665","S2547","2012",7.083485,"T","i"
"426","665","S2547","2013",2.857709,"T","i"
"426","5610","S2551","2010",0,"I","s"
"426","5610","S2551","2011",0,"I","s"
"426","5610","S2551","2012",0,"I","s"
"426","5610","S2551","2013",16,"I","s"
"426","5071","S2551","2010",0,"I","s"
"426","5071","S2551","2011",0,"I","s"
"426","5071","S2551","2012",0,"I","s"
"426","5071","S2551","2013",2.78186,"I","s"
"426","5141","S2551","2010",0,"I","s"
"426","5141","S2551","2011",0,"I","s"
"426","5141","S2551","2012",0,"I","s"
"426","5141","S2551","2013",13.21814,"I","s"
"426","261","S2551","2010",0,"I","s"
"426","261","S2551","2011",0,"I","s"
"426","261","S2551","2012",0,"I","s"
"426","261","S2551","2013",81.622015,"I","s"
"426","271","S2551","2010",0,"I","s"
"426","271","S2551","2011",0,"I","s"
"426","271","S2551","2012",0,"I","s"
"426","271","S2551","2013",2.009157,"I","s"
"426","281","S2551","2010",0,"I","s"
"426","281","S2551","2011",0,"I","s"
"426","281","S2551","2012",0,"I","s"
"426","281","S2551","2013",7.232966,"I","s"
"426","664","S2551","2010",0,"I","s"
"426","664","S2551","2011",0,"I","s"
"426","664","S2551","2012",0,"I","s"
"426","664","S2551","2013",0.108739,"I","s"
"426","674","S2551","2010",0,"I","s"
"426","674","S2551","2011",0,"I","s"
"426","674","S2551","2012",0,"I","s"
"426","674","S2551","2013",0.002677,"I","s"
"426","684","S2551","2010",0,"I","s"
"426","684","S2551","2011",0,"I","s"
"426","684","S2551","2012",0,"I","s"
"426","684","S2551","2013",0.009636,"I","s"
"426","5166","S2551","2010",0,"I","s"
"426","5166","S2551","2011",0,"I","s"
"426","5166","S2551","2012",0,"I","s"
"426","5166","S2551","2013",0,"I","s"
"426","665","S2551","2010",0,"T","i"
"426","665","S2551","2011",0,"T","i"
"426","665","S2551","2012",0,"T","i"
"426","665","S2551","2013",0.01761,"T","i"
"426","5610","S2570","2010",1700,"I","s"
"426","5610","S2570","2011",1700,"I","s"
"426","5610","S2570","2012",2000,"I","s"
"426","5610","S2570","2013",1800,"I","s"
"426","5023","S2570","2010",1700,"I","s"
"426","5023","S2570","2011",1700,"I","s"
"426","5023","S2570","2012",2000,"I","s"
"426","5023","S2570","2013",1800,"I","s"
"426","5166","S2570","2010",0,"I","s"
"426","5166","S2570","2011",0,"I","s"
"426","5166","S2570","2012",0,"I","s"
"426","5166","S2570","2013",0,"I","s"
"426","5510","S2586","2010",646,"I","s"
"426","5510","S2586","2011",646,"I","s"
"426","5510","S2586","2012",760,"I","s"
"426","5510","S2586","2013",684,"I","s"
"426","5610","S2586","2010",884,"I","s"
"426","5610","S2586","2011",996,"I","s"
"426","5610","S2586","2012",814,"I","s"
"426","5610","S2586","2013",1148.4,"I","s"
"426","5071","S2586","2010",0,"I","s"
"426","5071","S2586","2011",-208.010471,"I","s"
"426","5071","S2586","2012",-45.434764,"I","s"
"426","5071","S2586","2013",366.48,"I","s"
"426","5141","S2586","2010",1530,"I","s"
"426","5141","S2586","2011",1850.010471,"I","s"
"426","5141","S2586","2012",1619.434764,"I","s"
"426","5141","S2586","2013",1465.92,"I","s"
"426","261","S2586","2010",13580.25,"I","s"
"426","261","S2586","2011",15932.326962,"I","s"
"426","261","S2586","2012",13821.795515,"I","s"
"426","261","S2586","2013",12212.52,"I","s"
"426","271","S2586","2010",0.23,"I","s"
"426","271","S2586","2011",0.870021,"I","s"
"426","271","S2586","2012",0.91287,"I","s"
"426","271","S2586","2013",1.1888,"I","s"
"426","281","S2586","2010",1508.495,"I","s"
"426","281","S2586","2011",1768.663513,"I","s"
"426","281","S2586","2012",1534.081463,"I","s"
"426","281","S2586","2013",1354.7672,"I","s"
"426","664","S2586","2010",18.638019,"I","s"
"426","664","S2586","2011",21.673294,"I","s"
"426","664","S2586","2012",18.614225,"I","s"
"426","664","S2586","2013",16.269825,"I","s"
"426","674","S2586","2010",0.000316,"I","s"
"426","674","S2586","2011",0.001184,"I","s"
"426","674","S2586","2012",0.001229,"I","s"
"426","674","S2586","2013",0.001584,"I","s"
"426","684","S2586","2010",2.070312,"I","s"
"426","684","S2586","2011",2.405974,"I","s"
"426","684","S2586","2012",2.065994,"I","s"
"426","684","S2586","2013",1.804855,"I","s"
"426","5166","S2586","2010",0,"I","s"
"426","5166","S2586","2011",0,"I","s"
"426","5166","S2586","2012",0,"I","s"
"426","5166","S2586","2013",0,"I","s"
"426","665","S2586","2010",2.099827,"T","i"
"426","665","S2586","2011",2.516633,"T","i"
"426","665","S2586","2012",2.180941,"T","i"
"426","665","S2586","2013",1.952935,"T","i"
"426","5610","S2601","2010",4700,"I","s"
"426","5610","S2601","2011",4700,"I","s"
"426","5610","S2601","2012",5000,"I","s"
"426","5610","S2601","2013",2823,"I","s"
"426","5141","S2601","2010",4700,"I","s"
"426","5141","S2601","2011",4700,"I","s"
"426","5141","S2601","2012",5000,"I","s"
"426","5141","S2601","2013",2823,"I","s"
"426","261","S2601","2010",957.39,"I","s"
"426","261","S2601","2011",957.39,"I","s"
"426","261","S2601","2012",1018.5,"I","s"
"426","261","S2601","2013",575.0451,"I","s"
"426","271","S2601","2010",41.031,"I","s"
"426","271","S2601","2011",41.031,"I","s"
"426","271","S2601","2012",43.65,"I","s"
"426","271","S2601","2013",24.64479,"I","s"
"426","281","S2601","2010",9.118,"I","s"
"426","281","S2601","2011",9.118,"I","s"
"426","281","S2601","2012",9.7,"I","s"
"426","281","S2601","2013",5.47662,"I","s"
"426","664","S2601","2010",1.313956,"I","s"
"426","664","S2601","2011",1.302371,"I","s"
"426","664","S2601","2012",1.371644,"I","s"
"426","664","S2601","2013",0.766089,"I","s"
"426","674","S2601","2010",0.056312,"I","s"
"426","674","S2601","2011",0.055816,"I","s"
"426","674","S2601","2012",0.058785,"I","s"
"426","674","S2601","2013",0.032832,"I","s"
"426","684","S2601","2010",0.012514,"I","s"
"426","684","S2601","2011",0.012404,"I","s"
"426","684","S2601","2012",0.013063,"I","s"
"426","684","S2601","2013",0.007296,"I","s"
"426","5166","S2601","2010",0,"I","s"
"426","5166","S2601","2011",0,"I","s"
"426","5166","S2601","2012",0,"I","s"
"426","5166","S2601","2013",0,"I","s"
"426","665","S2601","2010",6.450448,"T","i"
"426","665","S2601","2011",6.393572,"T","i"
"426","665","S2601","2012",6.733649,"T","i"
"426","665","S2601","2013",3.760871,"T","i"
"426","5510","S2605","2010",30541.030378,"I","s"
"426","5510","S2605","2011",31135.292251,"I","s"
"426","5510","S2605","2012",29000,"I","s"
"426","5510","S2605","2013",31546.540129,"I","s"
"426","5610","S2605","2010",13700,"I","s"
"426","5610","S2605","2011",13700,"I","s"
"426","5610","S2605","2012",14200,"I","s"
"426","5610","S2605","2013",9552.75,"I","s"
"426","5071","S2605","2010",-47.407063,"I","s"
"426","5071","S2605","2011",-438.116183,"I","s"
"426","5071","S2605","2012",-512.276755,"I","s"
"426","5071","S2605","2013",404.25,"I","s"
"426","5910","S2605","2010",125,"I","s"
"426","5910","S2605","2011",125,"I","s"
"426","5910","S2605","2012",125,"I","s"
"426","5910","S2605","2013",12.5,"I","s"
"426","5016","S2605","2010",2557.780753,"I","s"
"426","5016","S2605","2011",2607.549591,"I","s"
"426","5016","S2605","2012",2428.721,"I","s"
"426","5016","S2605","2013",2641.991189,"I","s"
"426","5141","S2605","2010",41605.658935,"I","s"
"426","5141","S2605","2011",42540.856447,"I","s"
"426","5141","S2605","2012",41158.559298,"I","s"
"426","5141","S2605","2013",38040.552235,"I","s"
"426","261","S2605","2010",10220.301043,"I","s"
"426","261","S2605","2011",10450.946622,"I","s"
"426","261","S2605","2012",10096.338296,"I","s"
"426","261","S2605","2013",9662.961453,"I","s"
"426","271","S2605","2010",865.950265,"I","s"
"426","271","S2605","2011",882.131598,"I","s"
"426","271","S2605","2012",848.282581,"I","s"
"426","271","S2605","2013",812.381888,"I","s"
"426","281","S2605","2010",110.985132,"I","s"
"426","281","S2605","2011",113.586192,"I","s"
"426","281","S2605","2012",108.754554,"I","s"
"426","281","S2605","2013",108.111189,"I","s"
"426","664","S2605","2010",14.026705,"I","s"
"426","664","S2605","2011",14.216783,"I","s"
"426","664","S2605","2012",13.597041,"I","s"
"426","664","S2605","2013",12.873239,"I","s"
"426","674","S2605","2010",1.188461,"I","s"
"426","674","S2605","2011",1.199994,"I","s"
"426","674","S2605","2012",1.142407,"I","s"
"426","674","S2605","2013",1.082276,"I","s"
"426","684","S2605","2010",0.15232,"I","s"
"426","684","S2605","2011",0.154516,"I","s"
"426","684","S2605","2012",0.146463,"I","s"
"426","684","S2605","2013",0.144029,"I","s"
"426","5166","S2605","2010",-0.002247,"I","s"
"426","5166","S2605","2011",0.002396,"I","s"
"426","5166","S2605","2012",-0.003543,"I","s"
"426","5166","S2605","2013",-0.003295,"I","s"
"426","665","S2605","2010",57.101089,"T","i"
"426","665","S2605","2011",57.869797,"T","i"
"426","665","S2605","2012",55.429462,"T","i"
"426","665","S2605","2013",50.678574,"T","i"
"426","5610","S2611","2010",3100,"I","s"
"426","5610","S2611","2011",3100,"I","s"
"426","5610","S2611","2012",3500,"I","s"
"426","5610","S2611","2013",2509,"I","s"
"426","5141","S2611","2010",3100,"I","s"
"426","5141","S2611","2011",3100,"I","s"
"426","5141","S2611","2012",3500,"I","s"
"426","5141","S2611","2013",2509,"I","s"
"426","261","S2611","2010",1078.150339,"I","s"
"426","261","S2611","2011",1078.438773,"I","s"
"426","261","S2611","2012",1213.032291,"I","s"
"426","261","S2611","2013",859.627923,"I","s"
"426","271","S2611","2010",20.273811,"I","s"
"426","271","S2611","2011",20.275652,"I","s"
"426","271","S2611","2012",22.862759,"I","s"
"426","271","S2611","2013",16.325867,"I","s"
"426","281","S2611","2010",2.324905,"I","s"
"426","281","S2611","2011",2.325826,"I","s"
"426","281","S2611","2012",2.61138,"I","s"
"426","281","S2611","2013",1.840253,"I","s"
"426","664","S2611","2010",1.479692,"I","s"
"426","664","S2611","2011",1.467037,"I","s"
"426","664","S2611","2012",1.633627,"I","s"
"426","664","S2611","2013",1.145218,"I","s"
"426","674","S2611","2010",0.027824,"I","s"
"426","674","S2611","2011",0.027581,"I","s"
"426","674","S2611","2012",0.03079,"I","s"
"426","674","S2611","2013",0.02175,"I","s"
"426","684","S2611","2010",0.003191,"I","s"
"426","684","S2611","2011",0.003164,"I","s"
"426","684","S2611","2012",0.003517,"I","s"
"426","684","S2611","2013",0.002452,"I","s"
"426","5166","S2611","2010",0,"I","s"
"426","5166","S2611","2011",0,"I","s"
"426","5166","S2611","2012",0,"I","s"
"426","5166","S2611","2013",0,"I","s"
"426","665","S2611","2010",4.25455,"T","i"
"426","665","S2611","2011",4.217037,"T","i"
"426","665","S2611","2012",4.713555,"T","i"
"426","665","S2611","2013",3.342553,"T","i"
"426","5610","S2615","2010",3000,"I","s"
"426","5610","S2615","2011",3000,"I","s"
"426","5610","S2615","2012",3000,"I","s"
"426","5610","S2615","2013",401,"I","s"
"426","5141","S2615","2010",3000,"I","s"
"426","5141","S2615","2011",3000,"I","s"
"426","5141","S2615","2012",3000,"I","s"
"426","5141","S2615","2013",401,"I","s"
"426","261","S2615","2010",2126.472586,"I","s"
"426","261","S2615","2011",2128.49969,"I","s"
"426","261","S2615","2012",2127.515877,"I","s"
"426","261","S2615","2013",278.25938,"I","s"
"426","271","S2615","2010",26.51447,"I","s"
"426","271","S2615","2011",26.53616,"I","s"
"426","271","S2615","2012",26.54452,"I","s"
"426","271","S2615","2013",3.46045,"I","s"
"426","281","S2615","2010",7.115081,"I","s"
"426","281","S2615","2011",7.162099,"I","s"
"426","281","S2615","2012",7.226804,"I","s"
"426","281","S2615","2013",0.702544,"I","s"
"426","664","S2615","2010",2.918447,"I","s"
"426","664","S2615","2011",2.895472,"I","s"
"426","664","S2615","2012",2.865189,"I","s"
"426","664","S2615","2013",0.370704,"I","s"
"426","674","S2615","2010",0.036389,"I","s"
"426","674","S2615","2011",0.036098,"I","s"
"426","674","S2615","2012",0.035748,"I","s"
"426","674","S2615","2013",0.00461,"I","s"
"426","684","S2615","2010",0.009765,"I","s"
"426","684","S2615","2011",0.009743,"I","s"
"426","684","S2615","2012",0.009732,"I","s"
"426","684","S2615","2013",0.000936,"I","s"
"426","5166","S2615","2010",0,"I","s"
"426","5166","S2615","2011",0,"I","s"
"426","5166","S2615","2012",0,"I","s"
"426","5166","S2615","2013",0,"I","s"
"426","665","S2615","2010",4.117307,"T","i"
"426","665","S2615","2011",4.081004,"T","i"
"426","665","S2615","2012",4.04019,"T","i"
"426","665","S2615","2013",0.534222,"T","i"
"426","5610","S2617","2010",5800,"I","s"
"426","5610","S2617","2011",5800,"I","s"
"426","5610","S2617","2012",6000,"I","s"
"426","5610","S2617","2013",2990,"I","s"
"426","5071","S2617","2010",0,"I","s"
"426","5071","S2617","2011",0,"I","s"
"426","5071","S2617","2012",1637.120045,"I","s"
"426","5071","S2617","2013",-1039.120045,"I","s"
"426","5141","S2617","2010",5800,"I","s"
"426","5141","S2617","2011",5800,"I","s"
"426","5141","S2617","2012",4362.879955,"I","s"
"426","5141","S2617","2013",4029.120045,"I","s"
"426","261","S2617","2010",3115.704504,"I","s"
"426","261","S2617","2011",3116.244155,"I","s"
"426","261","S2617","2012",2338.419254,"I","s"
"426","261","S2617","2013",2202.325876,"I","s"
"426","271","S2617","2010",16.181646,"I","s"
"426","271","S2617","2011",16.18509,"I","s"
"426","271","S2617","2012",12.138478,"I","s"
"426","271","S2617","2013",11.516583,"I","s"
"426","281","S2617","2010",21.285823,"I","s"
"426","281","S2617","2011",21.287545,"I","s"
"426","281","S2617","2012",15.994791,"I","s"
"426","281","S2617","2013",14.875895,"I","s"
"426","664","S2617","2010",4.276104,"I","s"
"426","664","S2617","2011",4.239135,"I","s"
"426","664","S2617","2012",3.149219,"I","s"
"426","664","S2617","2013",2.933994,"I","s"
"426","674","S2617","2010",0.022208,"I","s"
"426","674","S2617","2011",0.022018,"I","s"
"426","674","S2617","2012",0.016347,"I","s"
"426","674","S2617","2013",0.015343,"I","s"
"426","684","S2617","2010",0.029214,"I","s"
"426","684","S2617","2011",0.028958,"I","s"
"426","684","S2617","2012",0.02154,"I","s"
"426","684","S2617","2013",0.019818,"I","s"
"426","5166","S2617","2010",0,"I","s"
"426","5166","S2617","2011",0,"I","s"
"426","5166","S2617","2012",0,"I","s"
"426","5166","S2617","2013",0,"I","s"
"426","665","S2617","2010",7.960127,"T","i"
"426","665","S2617","2011",7.88994,"T","i"
"426","665","S2617","2012",5.875621,"T","i"
"426","665","S2617","2013",5.367694,"T","i"
"426","5610","S2618","2010",1300,"I","s"
"426","5610","S2618","2011",1300,"I","s"
"426","5610","S2618","2012",1500,"I","s"
"426","5610","S2618","2013",37,"I","s"
"426","5141","S2618","2010",1300,"I","s"
"426","5141","S2618","2011",1300,"I","s"
"426","5141","S2618","2012",1500,"I","s"
"426","5141","S2618","2013",37,"I","s"
"426","261","S2618","2010",395.707561,"I","s"
"426","261","S2618","2011",395.828518,"I","s"
"426","261","S2618","2012",454.770982,"I","s"
"426","261","S2618","2013",11.071057,"I","s"
"426","271","S2618","2010",4.679921,"I","s"
"426","271","S2618","2011",4.680693,"I","s"
"426","271","S2618","2012",5.388325,"I","s"
"426","271","S2618","2013",0.131976,"I","s"
"426","281","S2618","2010",1.57296,"I","s"
"426","281","S2618","2011",1.573346,"I","s"
"426","281","S2618","2012",1.809163,"I","s"
"426","281","S2618","2013",0.044158,"I","s"
"426","664","S2618","2010",0.543083,"I","s"
"426","664","S2618","2011",0.538459,"I","s"
"426","664","S2618","2012",0.612454,"I","s"
"426","664","S2618","2013",0.014749,"I","s"
"426","674","S2618","2010",0.006423,"I","s"
"426","674","S2618","2011",0.006367,"I","s"
"426","674","S2618","2012",0.007256,"I","s"
"426","674","S2618","2013",0.000175,"I","s"
"426","684","S2618","2010",0.002158,"I","s"
"426","684","S2618","2011",0.002141,"I","s"
"426","684","S2618","2012",0.002437,"I","s"
"426","684","S2618","2013",0.000059,"I","s"
"426","5166","S2618","2010",0,"I","s"
"426","5166","S2618","2011",0,"I","s"
"426","5166","S2618","2012",0,"I","s"
"426","5166","S2618","2013",0,"I","s"
"426","665","S2618","2010",1.784166,"T","i"
"426","665","S2618","2011",1.768435,"T","i"
"426","665","S2618","2012",2.020095,"T","i"
"426","665","S2618","2013",0.049292,"T","i"
"426","5610","S2620","2010",1460,"I","s"
"426","5610","S2620","2011",1460,"I","s"
"426","5610","S2620","2012",1460,"I","s"
"426","5610","S2620","2013",332,"I","s"
"426","5141","S2620","2010",1460,"I","s"
"426","5141","S2620","2011",1460,"I","s"
"426","5141","S2620","2012",1460,"I","s"
"426","5141","S2620","2013",332,"I","s"
"426","261","S2620","2010",1135.255426,"I","s"
"426","261","S2620","2011",1135.261009,"I","s"
"426","261","S2620","2012",1135.182839,"I","s"
"426","261","S2620","2013",240.277168,"I","s"
"426","271","S2620","2010",10.595196,"I","s"
"426","271","S2620","2011",10.595232,"I","s"
"426","271","S2620","2012",10.594733,"I","s"
"426","271","S2620","2013",2.42836,"I","s"
"426","281","S2620","2010",1.512198,"I","s"
"426","281","S2620","2011",1.512216,"I","s"
"426","281","S2620","2012",1.511967,"I","s"
"426","281","S2620","2013",0.46514,"I","s"
"426","664","S2620","2010",1.558064,"I","s"
"426","664","S2620","2011",1.544334,"I","s"
"426","664","S2620","2012",1.528785,"I","s"
"426","664","S2620","2013",0.320104,"I","s"
"426","674","S2620","2010",0.014541,"I","s"
"426","674","S2620","2011",0.014413,"I","s"
"426","674","S2620","2012",0.014268,"I","s"
"426","674","S2620","2013",0.003236,"I","s"
"426","684","S2620","2010",0.002075,"I","s"
"426","684","S2620","2011",0.002056,"I","s"
"426","684","S2620","2012",0.002036,"I","s"
"426","684","S2620","2013",0.000619,"I","s"
"426","5166","S2620","2010",0,"I","s"
"426","5166","S2620","2011",0,"I","s"
"426","5166","S2620","2012",0,"I","s"
"426","5166","S2620","2013",0,"I","s"
"426","665","S2620","2010",2.003756,"T","i"
"426","665","S2620","2011",1.986088,"T","i"
"426","665","S2620","2012",1.966226,"T","i"
"426","665","S2620","2013",0.442299,"T","i"
"426","5510","S2625","2010",17090.382417,"I","s"
"426","5510","S2625","2011",16749.345118,"I","s"
"426","5510","S2625","2012",16000,"I","s"
"426","5510","S2625","2013",15530.230385,"I","s"
"426","5610","S2625","2010",10547.535618,"I","s"
"426","5610","S2625","2011",10528.569077,"I","s"
"426","5610","S2625","2012",10740.738419,"I","s"
"426","5610","S2625","2013",5427.021033,"I","s"
"426","5071","S2625","2010",0,"I","s"
"426","5071","S2625","2011",0,"I","s"
"426","5071","S2625","2012",349.055968,"I","s"
"426","5071","S2625","2013",37.548771,"I","s"
"426","5910","S2625","2010",129.557781,"I","s"
"426","5910","S2625","2011",128.829365,"I","s"
"426","5910","S2625","2012",63.66136,"I","s"
"426","5910","S2625","2013",146.905617,"I","s"
"426","5016","S2625","2010",1431.302437,"I","s"
"426","5016","S2625","2011",1402.740904,"I","s"
"426","5016","S2625","2012",1339.984,"I","s"
"426","5016","S2625","2013",1300.641265,"I","s"
"426","5141","S2625","2010",26077.057817,"I","s"
"426","5141","S2625","2011",25746.343926,"I","s"
"426","5141","S2625","2012",24988.037091,"I","s"
"426","5141","S2625","2013",19472.155765,"I","s"
"426","261","S2625","2010",9667.678711,"I","s"
"426","261","S2625","2011",9530.582385,"I","s"
"426","261","S2625","2012",9286.753247,"I","s"
"426","261","S2625","2013",7462.902022,"I","s"
"426","271","S2625","2010",145.170129,"I","s"
"426","271","S2625","2011",143.061258,"I","s"
"426","271","S2625","2012",139.582629,"I","s"
"426","271","S2625","2013",111.041061,"I","s"
"426","281","S2625","2010",96.098578,"I","s"
"426","281","S2625","2011",94.892353,"I","s"
"426","281","S2625","2012",92.912476,"I","s"
"426","281","S2625","2013",65.157778,"I","s"
"426","664","S2625","2010",13.268267,"I","s"
"426","664","S2625","2011",12.964781,"I","s"
"426","664","S2625","2012",12.50675,"I","s"
"426","664","S2625","2013",9.942265,"I","s"
"426","674","S2625","2010",0.199236,"I","s"
"426","674","S2625","2011",0.194612,"I","s"
"426","674","S2625","2012",0.18798,"I","s"
"426","674","S2625","2013",0.147932,"I","s"
"426","684","S2625","2010",0.131889,"I","s"
"426","684","S2625","2011",0.129084,"I","s"
"426","684","S2625","2012",0.125128,"I","s"
"426","684","S2625","2013",0.086805,"I","s"
"426","5166","S2625","2010",0,"I","s"
"426","5166","S2625","2011",0,"I","s"
"426","5166","S2625","2012",0,"I","s"
"426","5166","S2625","2013",0,"I","s"
"426","665","S2625","2010",35.789084,"T","i"
"426","665","S2625","2011",35.023641,"T","i"
"426","665","S2625","2012",33.652137,"T","i"
"426","665","S2625","2013",25.941293,"T","i"
"426","5610","S2630","2010",50,"I","s"
"426","5610","S2630","2011",50,"I","s"
"426","5610","S2630","2012",50,"I","s"
"426","5610","S2630","2013",46,"I","s"
"426","5141","S2630","2010",50,"I","s"
"426","5141","S2630","2011",50,"I","s"
"426","5141","S2630","2012",50,"I","s"
"426","5141","S2630","2013",46,"I","s"
"426","261","S2630","2010",14.56,"I","s"
"426","261","S2630","2011",14.56,"I","s"
"426","261","S2630","2012",14.56,"I","s"
"426","261","S2630","2013",13.3952,"I","s"
"426","271","S2630","2010",0.532,"I","s"
"426","271","S2630","2011",0.532,"I","s"
"426","271","S2630","2012",0.532,"I","s"
"426","271","S2630","2013",0.48944,"I","s"
"426","281","S2630","2010",0.568,"I","s"
"426","281","S2630","2011",0.568,"I","s"
"426","281","S2630","2012",0.568,"I","s"
"426","281","S2630","2013",0.52256,"I","s"
"426","664","S2630","2010",0.019983,"I","s"
"426","664","S2630","2011",0.019806,"I","s"
"426","664","S2630","2012",0.019608,"I","s"
"426","664","S2630","2013",0.017845,"I","s"
"426","674","S2630","2010",0.00073,"I","s"
"426","674","S2630","2011",0.000724,"I","s"
"426","674","S2630","2012",0.000716,"I","s"
"426","674","S2630","2013",0.000652,"I","s"
"426","684","S2630","2010",0.00078,"I","s"
"426","684","S2630","2011",0.000773,"I","s"
"426","684","S2630","2012",0.000765,"I","s"
"426","684","S2630","2013",0.000696,"I","s"
"426","5166","S2630","2010",0,"I","s"
"426","5166","S2630","2011",0,"I","s"
"426","5166","S2630","2012",0,"I","s"
"426","5166","S2630","2013",0,"I","s"
"426","665","S2630","2010",0.068622,"T","i"
"426","665","S2630","2011",0.068017,"T","i"
"426","665","S2630","2012",0.067336,"T","i"
"426","665","S2630","2013",0.061282,"T","i"
"426","5610","S2633","2010",0,"I","s"
"426","5610","S2633","2011",0,"I","s"
"426","5610","S2633","2012",0,"I","s"
"426","5610","S2633","2013",83,"I","s"
"426","5071","S2633","2010",0,"I","s"
"426","5071","S2633","2011",0,"I","s"
